dur,trnspt,srvs,flag_n,flag_arst,flag_uc,flag_sign,flag_synrst,flag_a,flag_othr,src_pkts,dst_pkts,urg_bits,push_pkts,no_lnkd,arp,src_ttl,dst_ttl,pkts_dirctn,src_byts,dst_byts,src_avg_byts,dst_avg_byts,strt_t,end_t,dst_host_count,host_dst _count,rtt_first_ack,rtt_avg,avg_t_sent,avg_t_got,repeated,fst_src_sqc,fst_dst_sqc,src_re,dst_re,src_fast_re,dst_fast_re,ovrlp_count,long_frag_count,dns_ratio,avg_rr,http_rqsts_count,http_redirct_count,http_clnt_error_count,http_srv_error_count,Class name,Class binary
0.105627,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,128,0,64,0,3239.90651,3240.012137,0,0,0,0,3239.959324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85776.63335,256,0,0,0,0,0,0,0,0,254,0,0,0,0,1,0,0,1,10668,0,42,0,301.336248,86077.9696,1,0,0,0,337.7032809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
3557,6,3000,0,0,0,0,0,1,0,7016,4891,0,7016,1,0,128,64,2,2041718,1148911,291.3502592,199.221807,0,3599.175364,0,2,0.00120387,0.006474301,2119.972,1767.829,0,2259581291,2578013376,0,0,0,0,0,0,0,0,3507,0,0,0,BeEF HTTP exploits,0
5994.296578,17,80,0,0,0,0,0,0,0,63060,0,0,0,1154,0,128,0,1,2784099,0,551.1274253,0,1331,7325.296578,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
93.533903,6,49155,1,0,0,0,0,0,0,11,10,0,11,27,0,127,128,2,3329,1774,302.6363636,177.4,7456.817645,7550.351548,1,1616,0.000205,0.001274714,7473.828145,7475.529527,0,627044255,1932070537,0,1,0,0,0,0,0,0,0,0,0,0,Normal,1
3599.175364,6,3000,0,0,0,0,0,1,0,7100,4950,0,7100,1,0,128,64,2,2066100,1161900,291.798231,234.7272727,0,3599.175364,0,2,0.036257,0.069881439,1799.671943,1792.122065,0,2259581291,2578013376,0,0,0,0,0,0,0,0,3550,0,0,0,BeEF HTTP exploits,0
12.054125,6,445,0,0,1,0,0,0,0,15,13,0,18,128,0,127,128,2,4661,2459,310.7333333,189.1538462,27654.96036,27667.01449,0,1664,0.000573,0.000614536,27658.17982,27657.74766,0,105022211,1657659219,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000467,17,53,0,0,0,0,0,0,0,1,1,0,0,192,0,128,128,2,90,137,90,137,82335.06967,82335.07014,2,1791,0,0,82335.06967,82335.07014,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
24.169502,6,445,0,0,1,0,0,0,0,20,15,0,22,126,0,127,128,2,5680,2970,284,198,20660.00667,20684.17617,1,1616,0.000222,0.001029543,20666.05609,20665.65165,0,2125161547,4194443041,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
97.072492,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.85472,1472.927212,0,2003,0.001036,0.0012958,1408.211088,1424.391484,0,705947004,1125192609,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
4675.665399,17,80,0,0,0,0,0,0,0,49188,0,0,0,487,0,128,0,1,2171650,0,429.8898794,0,2791,7466.665399,0,0,0,0,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,57787.00335,57787.00335,1792,0,0,0,57787.00335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
8874.144487,17,80,0,0,0,0,0,0,0,93356,0,0,0,995,0,128,0,1,4121667,0,815.9063101,0,3131,12005.14449,0,0,0,0,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0.000715,17,389,0,0,0,0,0,0,0,1,1,0,0,135,0,128,128,2,240,200,240,200,43661.73013,43661.73085,0,1664,0,0,43661.73013,43661.73085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2950,6,3000,0,0,0,0,0,1,0,5819,4057,0,5819,1,0,128,64,2,1693300,952850,291.8015053,199.7802327,0,3599.175364,0,8,0.005196146,0.005429902,1758.2,1466.15,0,2259581291,2578013376,0,0,0,0,0,0,0,0,2908,0,0,0,BeEF HTTP exploits,0
0.011142,6,88,0,0,0,0,0,1,0,5,5,0,2,70,0,127,128,2,2574,398,514.8,79.6,7635.280986,7635.292128,0,1791,0.000218,0.0002831,7635.283624,7635.287911,0,3301245059,452277382,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.798555,6,139,1,0,0,0,0,0,0,12,10,0,16,239,0,128,128,2,1653,1690,137.75,169,33724.58009,33735.37865,0,239,0.000688,0.009818773,33728.19866,33727.82175,0,1392593457,1208884751,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.903983,6,49158,0,0,0,0,1,0,0,7,6,0,5,13,0,127,128,2,1556,2272,222.2857143,378.6666667,27765.68861,27778.59259,2,1791,0.000173,0.001191769,27769.37794,27769.99295,0,1384156932,3279350991,0,1,0,0,0,0,0,0,0,0,0,0,Normal,1
11.789195,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,61957.79853,61969.58772,0,239,0.000304,0.009250042,61961.44528,61961.01796,0,1242417842,748096006,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
993,6,3000,0,0,0,0,0,1,0,1958,1365,0,1958,1,0,128,64,2,569982,320739,291.020242,228.6996072,0,3599.175364,0,8,0.000563593,0.003666138,591.828,493.521,0,2259581291,2578013376,0,0,0,0,0,0,0,0,979,0,0,0,BeEF HTTP exploits,0
0.010936,6,88,0,0,0,0,1,0,0,4,5,0,2,82,0,128,128,2,1703,1712,425.75,342.4,37649.47654,37649.48748,0,1664,0.000502,0.000405,37649.47908,37649.48312,0,260044150,605318411,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85706.92966,256,0,0,0,0,0,0,0,0,195,0,0,0,0,1,0,0,1,8190,0,42,0,385.942822,86092.87249,1,0,0,0,439.5227162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.33427,17,53,0,0,0,0,0,0,0,5,1,0,0,192,0,128,128,2,420,84,84,84,36252.08804,36263.42231,2,1791,0,0,36255.08685,36263.42231,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,Normal,1
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,42,0,42,0,52339.80081,52339.80081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
14.876848,6,135,0,0,0,0,0,1,0,7,5,0,4,31,0,128,128,2,718,562,102.5714286,112.4,5900.265103,5915.141951,2,1791,0.0006,0.01783075,5904.546281,5906.216638,0,2072376287,888193973,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000435,17,389,0,0,0,0,0,0,0,1,1,0,0,138,0,127,128,2,231,200,231,200,24944.96993,24944.97037,0,1664,0,0,24944.96993,24944.97037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2473.954373,17,80,0,0,0,0,0,0,0,26026,0,0,0,1852,0,128,0,1,1149047,0,227.4602342,0,2314,4787.954373,0,0,0,0,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0.000611,17,53,0,0,0,0,0,0,0,1,1,0,0,66,0,127,128,2,71,87,71,87,79869.98999,79869.9906,0,1664,0,0,79869.98999,79869.9906,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0.12079,6,389,0,0,1,0,0,0,0,12,11,0,13,138,0,127,128,2,3753,7645,312.75,695,86102.67205,86102.79284,0,1664,0.000156,0.002238478,86102.72398,86102.73675,0,3306448089,2551215617,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.001057,17,389,0,0,0,0,0,0,0,1,1,0,0,168,0,128,128,2,197,200,197,200,72137.79614,72137.7972,2,1791,0,0,72137.79614,72137.7972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,1063.060957,1063.060957,1665,0,0,0,1063.060957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1177,6,80,0,0,0,0,1,0,0,3531,1765.5,0,3528,7657,0,128,127,2,872157,344272.5,991.8539326,784.6666667,960,2137,0,7658,0.001448,0.069759849,1548.5,1548.5,0,130434207,131838125,0,0,0,0,0,0,0,0,1765,1764,0,0,Mass HTTP requests,0
0.000495,17,389,0,0,0,0,0,0,0,1,1,0,0,124,0,127,128,2,231,200,231,200,34341.78142,34341.78192,2,1791,0,0,34341.78142,34341.78192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,35374.56661,35374.56661,1792,0,0,0,35374.56661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,57503.16348,57503.16348,1617,0,0,0,57503.16348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.006385,6,88,0,0,0,0,1,0,0,4,4,0,2,38,0,127,128,2,1633,1648,408.25,412,21465.55118,21465.55756,2,1791,0.000181,0.000772875,21465.55302,21465.55564,0,1959343128,407026729,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.208058,6,445,0,0,1,0,0,0,0,12,9,0,14,124,0,127,128,2,4213,1683,351.0833333,187,21586.79968,21598.00774,0,1616,0.000242,0.010159476,21589.62134,21589.29351,0,2088389545,4178660164,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85706.92954,256,0,0,0,0,0,0,0,0,194,0,0,0,0,1,0,0,1,8148,0,42,0,385.943452,86092.87299,1,0,0,0,441.7882966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
93.360623,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,2582,2675.360623,0,5006,0.000259,0.0022906,1408.00901,1423.572846,0,3401195929,3255799778,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
0.69996,6,389,0,0,0,0,1,0,0,10,9,0,9,135,0,128,128,2,3157,4764,315.7,529.3333333,55842.32657,55843.02653,0,1664,0.000325,0.017273,55842.51479,55842.50124,0,2722218022,2787047631,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2086,6,3000,0,0,0,0,0,1,0,4114,2868,0,4114,1,0,128,64,2,1197364,673778,291.0441761,199.5174066,0,98.834715,0,9,0.003276276,0.006140902,1243.256,1036.742,0,2258859989,2577627238,0,0,0,0,0,0,0,0,2056,0,0,0,BeEF HTTP exploits,0
0,6,49210,0,1,0,0,0,0,0,1,0,0,0,1,0,128,0,1,54,0,54,0,85.60404,85.60404,1,0,0,0,85.60404,0,0,2485137241,0,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
15.293443,6,139,0,0,0,0,0,1,0,12,10,0,16,175,0,128,128,2,1653,1690,137.75,169,5965.508934,5980.802377,2,176,0.00036,0.009615045,5970.624946,5970.098495,0,3803799088,804148923,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.289993,17,53,0,0,0,0,0,0,0,2,1,0,0,317,0,128,64,2,148,167,74,167,35.749217,35.81484,10,317,0,0,63533.77563,63534.06562,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,Normal,1
0.000432,17,53,0,0,0,0,0,0,0,1,1,0,0,91,0,127,128,2,113,171,113,171,32496.03373,32496.03416,0,1616,0,0,32496.03373,32496.03416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
7623,256,0,0,0,0,0,0,0,0,15240,0,0,0,0,2,0,0,1,640080,0,42,0,74969,82592,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
32167,256,0,0,0,0,0,0,0,0,64309,0,0,0,0,2,0,0,1,2700978,0,42,0,12054,44221,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
2.129425,6,443,0,0,0,0,0,1,0,22,39,0,10,41,0,128,54,2,3070,50018,139.5454545,1282.512821,55.081472,56.693597,10,41,0.197196,0.017164738,56381.48271,56383.61213,0,374551497,1344429842,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
7.721109,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,358,0,119.3333333,0,36210.38332,36218.10443,0,0,0,0,36214.31958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.625849,6,389,1,0,0,0,0,0,0,12,9,0,9,124,0,127,128,2,3417,4764,284.75,529.3333333,78655.08614,78655.71199,2,1791,0.000203,0.002170524,78655.21821,78655.24251,0,2779810252,3602699434,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
97.230667,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1373.012185,1470.242852,0,2003,0.000505,0.0024074,1405.418818,1421.627771,0,3154705274,2204513702,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
35.183018,6,445,1,0,0,0,0,0,0,19,15,0,26,125,0,128,128,2,5560,2991,292.6315789,199.4,49667.63246,49702.81547,2,1791,0.000347,0.018665324,49676.83944,49674.61782,0,1802978938,2810087645,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.191803,6,445,0,0,0,0,0,1,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,47795.17236,47805.36416,0,1791,0.000452,0.01012619,47797.74028,47797.44059,0,2942760573,3313576337,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,102,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,11.462696,11.462696,0,0,0,0,11.462696,0,0,3623351997,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
1721,6,80,0,0,0,0,1,0,0,5163,2581.5,0,5160,4951,0,128,127,2,1275261,503392.5,1450.280899,1147.333333,3064,4785,0,4952,0.001448,0.069759849,3924.5,3924.5,0,82664702,55928286,0,0,0,0,0,0,0,0,2581,2580,0,0,Mass HTTP requests,0
2017.965779,17,80,0,0,0,0,0,0,0,21229,0,0,0,763,0,128,0,1,937260,0,185.5357455,0,3230,5247.965779,0,0,0,0,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
31.972729,6,49155,1,0,0,0,0,0,0,11,9,0,10,27,0,127,128,2,3317,1580,301.5454545,175.5555556,84743.81356,84775.78629,0,1664,0.00041,0.01118895,84749.65018,84750.92264,0,1347272962,3444600693,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.38701,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,78,156,78,156,39.078689,39.107489,10,317,0,0,51757.64179,51758.0288,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,Normal,1
0.009877,6,88,0,0,0,0,1,0,0,4,4,0,2,68,0,127,128,2,1532,1544,383,386,22558.73274,22558.74262,0,1616,0.001446,0.00123025,22558.73607,22558.73995,0,3181692748,2267214449,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2397.623574,17,80,0,0,0,0,0,0,0,25223,0,0,0,1680,0,128,0,1,1113595,0,220.4422304,0,2373,4770.623574,0,1680,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
94.397407,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.853436,1470.250843,0,2003,0.001442,0.002257,1407.316772,1423.052861,0,192701753,3764835098,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
621,6,3000,0,0,0,0,0,1,0,1225,854,0,1225,1,0,128,64,2,356454,200583,291.9103436,212.4797333,0,98.834715,0,5,0.006833691,0.003567398,370.116,308.637,0,2258859989,2577627238,0,0,0,0,0,0,0,0,612,0,0,0,BeEF HTTP exploits,0
0.000373,17,53,0,0,0,0,0,0,0,1,1,0,0,63,0,127,128,2,75,133,75,133,39726.68665,39726.68702,2,1791,0,0,39726.68665,39726.68702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
3.310746,6,443,1,0,0,0,0,0,0,43,141,0,31,1,0,128,58,2,4207,198341,97.8372093,1406.673759,38.00936,40.757506,10,1,0.015546,0.00078106,55898.4374,55901.74815,0,1055593964,1774175705,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
33510,256,0,0,0,0,0,0,0,0,66994,0,0,0,0,2,0,0,1,2813748,0,42,0,11134,44644,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
7295,256,0,0,0,0,0,0,0,0,14584,0,0,0,0,2,0,0,1,612528,0,42,0,75791,83086,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000506,17,53,0,0,0,0,0,0,0,1,1,0,0,159,0,128,128,2,77,93,77,93,10116.58928,10116.58979,0,1616,0,0,10116.58928,10116.58979,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
6520.057034,17,80,0,0,0,0,0,0,0,68591,0,0,0,1870,0,128,0,1,3028292,0,599.4668764,0,804,7324.057034,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0.416118,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,11528.00785,11528.42397,0,0,0,0,11528.21591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,573,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,62.686104,62.686104,0,0,0,0,62.686104,0,0,544247671,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
97.225737,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1373.017121,1470.242858,0,2003,0.0009,0.0024868,1405.422243,1421.63044,0,4072385147,3427637786,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
684,6,80,0,0,0,0,1,0,0,2052,1026,0,2049,1000,0,128,127,2,506844,200070,576.4044944,456,447,1131,0,1001,0.001448,0.069759849,789,789,0,23740175,168873828,0,0,0,0,0,0,0,0,1026,1025,0,0,Mass HTTP requests,0
14.157989,6,139,0,0,0,0,0,1,0,13,11,0,18,175,0,128,128,2,1691,1745,130.0769231,158.6363636,45566.65646,45580.81445,2,176,0.000307,0.009003792,45571.03055,45570.51988,0,1295114150,1433975230,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5567,256,0,0,0,0,0,0,0,0,11129,0,0,0,0,2,0,0,1,467418,0,42,0,76139,81706,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
10.462453,6,445,0,0,0,0,1,0,0,6,5,0,4,21,0,128,128,2,847,42,77.00000001,4.2,3863.535376,3873.997829,1,23,0.000408,0.000244,3863.555954,3863.619069,0,2188428031,4228794803,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
362.6425856,17,80,0,0,0,0,0,0,0,3815,0,0,0,1292,0,128,0,1,168432,0,33.34207306,0,513,875.6425856,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
10.6694,6,445,0,0,1,0,0,0,0,11,9,0,14,122,0,128,128,2,4159,1683,378.0909091,187,13292.90986,13303.57926,0,1616,0.00048,0.01148705,13295.84182,13295.28348,0,1345838642,1900285743,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.717598,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,74,152,74,152,40.585639,40.614397,10,317,0,0,62763.31116,62764.02876,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,Normal,1
12.422581,6,445,1,0,0,0,0,0,0,15,13,0,18,124,0,127,128,2,4661,2459,310.7333333,189.1538462,11254.32275,11266.74534,2,1791,0.000461,0.000266964,11257.63877,11257.19351,0,1164663372,2397609001,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.80105,17,53,0,0,0,0,0,0,0,2,1,0,0,317,0,128,64,2,166,165,83,165,35.858552,35.964072,10,317,0,0,51033.30447,51034.10552,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,101,0,101,0,6388.010695,6388.010695,1665,0,0,0,6388.010695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000345,17,53,0,0,0,0,0,0,0,1,1,0,0,94,0,127,128,2,113,171,113,171,82194.72101,82194.72135,0,1791,0,0,82194.72101,82194.72135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,21568.52078,21568.52078,1792,0,0,0,21568.52078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,452,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,49.446342,49.446342,0,0,0,0,49.446342,0,0,3868145398,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
32.919245,6,80,0,0,1,0,0,0,0,6,3,0,4,0,0,127,128,2,1182,1698,197,566,48424.00816,48456.92741,0,1616,0.000247,0.031637222,52381.05851,52379.93953,0,3122666850,4031853964,0,0,0,0,0,0,0,0,2,1,1,0,Normal,1
0.000995,17,389,0,0,0,0,0,0,0,1,1,0,0,133,0,128,128,2,196,200,196,200,50301.01923,50301.02022,0,1616,0,0,50301.01923,50301.02022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.551418,6,389,0,0,0,0,1,0,0,11,9,0,9,144,0,127,128,2,3223,4764,293,529.3333333,22558.6972,22559.24862,0,1616,0.000167,0.01143585,22558.82359,22558.8268,0,950693068,1679345110,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
14.373516,6,139,0,0,0,0,0,1,0,12,10,0,16,175,0,128,128,2,1653,1690,137.75,169,38366.42796,38380.80148,2,176,0.000398,0.010059455,38371.23835,38370.74173,0,3482844314,4246681622,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
912,6,3000,0,0,0,0,0,1,0,1799,1254,0,1799,1,0,128,64,2,523488,294576,291.8870951,204.1517083,0,3599.175364,0,4,0.00252952,0.001410569,543.552,453.264,0,2259581291,2578013376,0,0,0,0,0,0,0,0,899,0,0,0,BeEF HTTP exploits,0
0.119824,6,4444,0,0,1,0,0,0,0,4,3,0,2,1,0,128,128,2,353,174,88.25,58,11.046121,11.165945,24,0,0.000359,0.013892429,11.0739455,11.110537,0,1627447739,1166230342,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
0.000708,17,53,0,0,0,0,0,0,0,1,1,0,0,89,0,127,128,2,71,87,71,87,50714.01071,50714.01142,0,1664,0,0,50714.01071,50714.01142,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0.694013,6,389,0,0,0,0,1,0,0,10,9,0,9,132,0,128,128,2,3157,4764,315.7,529.3333333,56484.2956,56484.98961,0,1616,0.000378,0.017945053,56484.49138,56484.47789,0,1253319917,573303110,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
24.723651,6,445,0,0,1,0,0,0,0,8,5,0,6,128,0,127,128,2,3532,867,441.5,173.4,64792.63142,64817.35507,0,1664,0.00033,0.001654231,64798.81665,64797.5802,0,3369677538,1219421291,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,577,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,63.135944,63.135944,0,0,0,0,63.135944,0,0,3471822503,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,42,0,42,0,48.312132,48.312132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,97,0,97,0,54438.8851,54438.8851,1665,0,0,0,54438.8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,564,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,61.705141,61.705141,0,0,0,0,61.705141,0,0,2899076267,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
85932.26957,256,0,0,0,0,0,0,0,0,365,0,0,0,0,1,0,0,1,15330,0,42,0,151.445239,86083.71481,1,0,0,0,235.4308755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
728,6,80,0,0,0,0,1,0,0,2184,1092,0,2181,5781,0,128,127,2,539448,212940,613.4831461,485.3333333,3159,3887,0,5782,0.001448,0.069759849,3523,3523,0,135876028,117438065,0,0,0,0,0,0,0,0,1092,1091,0,0,Mass HTTP requests,0
0.003575,6,88,0,0,0,0,1,0,0,4,4,0,2,81,0,127,128,2,528,1659,132,414.75,86089.13764,86089.14121,0,1664,0.00018,0.00042775,86089.13878,86089.14002,0,781234794,2409366269,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2163,6,80,0,0,0,0,1,0,0,6489,3244.5,0,6486,7090,0,128,127,2,1602783,632677.5,1822.752809,1442,1919,4082,0,7091,0.001448,0.069759849,3000.5,3000.5,0,155618260,166447037,0,0,0,0,0,0,0,0,3244,3243,0,0,Mass HTTP requests,0
0.004453,6,88,0,0,0,0,1,0,0,5,5,0,2,36,0,127,128,2,1771,1738,354.2,347.6,28255.9578,28255.96225,1,1616,0.000207,0.0001834,28255.95903,28255.96042,0,3293924706,765459196,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85810.0057,256,0,0,0,0,0,0,0,0,286,0,0,0,0,2,0,0,1,12012,0,42,0,301.33564,86111.34134,1,0,0,0,300.034985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.82381,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,32284.55796,32295.38177,0,239,0.000305,0.009171167,32287.90637,32287.51202,0,799734630,148829874,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000413,17,53,0,0,0,0,0,0,0,1,1,0,0,63,0,127,128,2,75,133,75,133,50526.68964,50526.69005,2,1791,0,0,50526.68964,50526.69005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
0,6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,10.155389,10.155389,0,0,0,0,10.155389,0,0,1359619737,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
86169.5016,256,0,0,0,0,0,0,0,0,504,0,0,0,0,1,0,0,1,21168,0,42,0,6.810186,86176.31179,1,0,0,0,170.9712333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,117,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,13.095907,13.095907,0,0,0,0,13.095907,0,0,977052412,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
0.000758,17,53,0,0,0,0,0,0,0,1,1,0,0,159,0,128,128,2,77,93,77,93,63397.81784,63397.8186,0,1616,0,0,63397.81784,63397.8186,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
